"USER_CODE";"USER_NAME";"REG_NO";"START_DATE";"END_DATE";"ADDRESS";"WEARH_ADDRESS";"SALES_PLACE";"LICENCE_TYPE";"DRINKS";"SALE_DAYS";"SALES_START";"SALES_END";"SALE_DAYS_ADDITIONAL";"SALE_START_ADDITIONAL";"SALE_END_ADDITIONAL";"X_KOORD";"Y_KOORD";"WGS_ILGUMA";"WGS_PLATUMA";"STREET_ID";"HOUSE_NR";"SENIUN_NR"
"2309622";"V. Pranckevičiaus Pranva";"048K00";"1999-07-01";;"Pavilionyse, Avižieniai, Vilnius";"Pavilionyse, Avižieniai, Vilnius";"Kioskas";"mažmeninė prekyba alumi ir natūralios fermentacijos sidru kurortinio, poilsio ir turizmo sezonų metu < 8,5 proc";"";"";"";"";"";"";"";;;;;;;
"186162285";"VAKONDA";"079P00";"1999-07-01";;"Mokyklos g. 15 - 2, Salininkai, Vilnius";"";"Parduotuvė";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6068464";"581710";"25.269120";"54.745860";"350";"15";"1"
"186190459";"A. Baranovo";"081P00";"1999-07-01";;"Trakų Vokė, J. Tiškevičiaus g. 5";"";"Parduotuvė";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";;;;;;;
"123873744";"Ediga ir KO";"191K00";"1997-09-02";;"Antakalnio g. šalia namo Nr. 49, Vilnius";"Paviljonai: Nr. 54 Antakalnio g. šalia namo Nr. 49, Antakalnio g. 78, Žirmūnų g. 67, Žirmūnų g. 106, Žalgirio g.  88, Vilnius";"Paviljonas Nr. 54";"mažmeninė prekyba alumi ir natūralios fermentacijos sidru kurortinio, poilsio ir turizmo sezonų metu < 8,5 proc";"";"";"";"";"";"";"";;;;;;;
"121411319";"Egira";"084V00";"1997-07-01";;"Šeškinės g. 59a";"";"Kavinė Agotos užeiga";"mažmeninė prekyba alkoholiniais gėrimais";"";"I-VII";"00:00";"24:00:00";"";"";"";"6065213";"580236";"25.245330";"54.716890";"653";"59";"5"
"123066380";"Centrum";"128V00";"1997-07-01";;"Vytenio g. 9/25";"";"Restoranas Centrum, mini barai viešbučio kambariuose Nr. 001-012, 014-015, 101-112, 114-122, 201-212, 214-219, 301-306, 308-312, 314-321, 401-412, 414-420, 501-509";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6061006";"581472";"25.263340";"54.678900";"632";"9";"17"
"120864074";"Tarptautinis Vilniaus oro uostas";"239V00";"1997-07-01";;"Atvykimo salė, Rodūnios kelias 10A";"";"Bufetas";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";;;;;;;
"2087331";"Nesė";"164V00";"1997-07-01";;"J. Basanavičiaus g. 2/15-7";"";"Kavinė";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6061124";"582396";"25.277690";"54.679810";"174";"2";"16"
"121238237";"Vendas";"223V00";"1997-07-01";;"Dobužinskio g. 8";"";"Kavinė";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";;;;;;;
"8605569";"J. Dulskio Kompak";"193K00";"1997-09-04";;"Minsko - Lydos plentų sankryžoje";"Sirokomlės 9, Vilniaus raj., Nemėžio km.";"Kioskas";"mažmeninė prekyba alumi ir natūralios fermentacijos sidru kurortinio, poilsio ir turizmo sezonų metu < 8,5 proc";"";"I-VII";"00:00";"24:00:00";"";"";"";;;;;;;
"2490887";"Nadiga";"111V00";"1999-06-23";;"Kalvarijų g. 105";"";"Kavinė Nadiga";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6064314";"582871";"25.285960";"54.708390";"216";"105";"2"
"2003596";"I. Martjanovo  drabužių siuvimo";"112V00";"1999-06-25";;"A. Smetonos g. 3";"";"Kavinė Šiaurės papūgėlė";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6061804";"582358";"25.277300";"54.685930";"6";"3";"17"
"2032113";"Egmir";"114V00";"1999-07-01";;"Parko g. 19a";"";"Alinė Bokaliukas";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";;;;;;;
"2277986";"Stetsa";"071K00";"1997-07-01";;"Laisvės pr., prie namo Nr. 40";"Laisvės pr., prie namo Nr. 40";"Kioskas";"mažmeninė prekyba alumi ir natūralios fermentacijos sidru kurortinio, poilsio ir turizmo sezonų metu < 8,5 proc";"";"";"";"";"";"";"";;;;;;;
"2277986";"Stetsa";"072K00";"1997-07-01";;"Tujų g. 23";"Tujų g. 23";"Autopriekaba";"mažmeninė prekyba alumi ir natūralios fermentacijos sidru kurortinio, poilsio ir turizmo sezonų metu < 8,5 proc";"";"";"";"";"";"";"";"6063745";"579032";"25.226250";"54.703890";"555";"23";"9"
"2277986";"Stetsa";"073K00";"1997-07-01";;"Žirmūnų g., prie Mūsų Birutė";"Žirmūnų g., prie Mūsų Birutė";"Kioskas";"mažmeninė prekyba alumi ir natūralios fermentacijos sidru kurortinio, poilsio ir turizmo sezonų metu < 8,5 proc";"";"";"";"";"";"";"";;;;;;;
"2277986";"Stetsa";"074K00";"1997-07-01";;"Rygos/Justiniškių g. sank.";"Rygos/Justiniškių g. sank.";"Kioskas";"mažmeninė prekyba alumi ir natūralios fermentacijos sidru kurortinio, poilsio ir turizmo sezonų metu < 8,5 proc";"";"I-VII";"00:00";"24:00:00";"";"";"";;;;;;;
"2277986";"Stetsa";"075K00";"1997-07-01";;"Viršuliškių g., prie namo Nr. 73";"Viršuliškių g., prie namo Nr. 73";"Kioskas";"mažmeninė prekyba alumi ir natūralios fermentacijos sidru kurortinio, poilsio ir turizmo sezonų metu < 8,5 proc";"";"";"";"";"";"";"";;;;;;;
"2277986";"Stetsa";"076K00";"1997-07-01";;"Laisvės pr., prie parduotuvės Saturnas";"Laisvės pr., prie parduotuvės Saturnas";"Kioskas";"mažmeninė prekyba alumi ir natūralios fermentacijos sidru kurortinio, poilsio ir turizmo sezonų metu < 8,5 proc";"";"";"";"";"";"";"";;;;;;;
"2277986";"Stetsa";"078K00";"1997-07-01";;"L. Asanavičiūtės g., prie parduotuvės Kometa";"L. Asanavičiūtės g., prie parduotuvės Kometa";"Kioskas";"mažmeninė prekyba alumi ir natūralios fermentacijos sidru kurortinio, poilsio ir turizmo sezonų metu < 8,5 proc";"";"";"";"";"";"";"";;;;;;;
"2374526";"Orseta";"053K00";"1998-07-01";;"Šaltkalvių g., prieš Naujininkų parduotuvę";"";"Kioskas";"mažmeninė prekyba alumi ir natūralios fermentacijos sidru kurortinio, poilsio ir turizmo sezonų metu < 8,5 proc";"";"";"";"";"";"";"";;;;;;;
"2440986";"Stomienės";"064K00";"1998-07-01";;"Pylimo / Naugarduko g.";"";"Kioskas";"mažmeninė prekyba alumi ir natūralios fermentacijos sidru kurortinio, poilsio ir turizmo sezonų metu < 8,5 proc";"";"";"";"";"";"";"";;;;;;;
"124456586";"DAINOTA";"168V00";"1998-07-07";;"Juozapavičiaus g. 4-2, Vilnius";"";"Kavinė Globus";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";;;;;;;
"2392657";"Vilniaus frezija";"287V00";"1997-07-02";;"Žolyno g. 6";"";"Kavinė Frezija";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6064702";"584840";"25.316620";"54.711550";"696";"6";"13"
"110379432";"Naujasis Vilnius";"334V00";"1997-07-07";;"Konstitucijos pr. 14";"Konstitucijos pr. 14";"Baras viešbučio restorane";"mažmeninė prekyba alkoholiniais gėrimais";"";"I-VII";"00:00";"24:00:00";"";"";"";"6062755";"582388";"25.278030";"54.694460";"2102";"14";"3"
"121941221";"Pakraštys";"153V00";"1998-07-01";;"Pakraščio g. 10";"";"Kavinė";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6060741";"585043";"25.318620";"54.675930";"387";"10";"15"
"121941221";"Pakraštys";"154V00";"1998-07-01";;"Žirmūnų g. 2";"";"Alaus baras";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6063077";"583722";"25.298810";"54.697140";"694";"2";"2"
"2444264";"Vilniaus gėrimai";"161V00";"1998-07-01";;"Verkių g. 7";"";"Kavinė";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";;;;;;;
"120203710";"Stikliai";"178V00";"1998-07-03";;"Daukanto a. 3";"";"Kavinė";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";;;;;;;
"2300109";"V. Dainovskio";"155K00";"1997-07-15";;"Parko g., prie p-vės Skalsa";"Parko g., prie p-vės Skalsa";"Kioskas";"mažmeninė prekyba alumi ir natūralios fermentacijos sidru kurortinio, poilsio ir turizmo sezonų metu < 8,5 proc";"";"";"";"";"";"";"";;;;;;;
"121677946";"Meduonė";"122V00";"1999-07-01";;"Kojelavičiaus g. 89";"";"Baras Meduonė parduotuvėje";"mažmeninė prekyba alkoholiniais gėrimais < 22 proc.";"";"";"";"";"";"";"";;;;;;;
"2315165";"B. Gataveckienės Bigata";"160K00";"1997-07-18";;"Kalvarijų g. 59";"Kalvarijų g. 59";"Kioskas";"mažmeninė prekyba alumi ir natūralios fermentacijos sidru kurortinio, poilsio ir turizmo sezonų metu < 8,5 proc";"";"";"";"";"";"";"";"6063293";"582692";"25.282900";"54.699250";"216";"59";"3"
"2029197";"L. Trojanovskajos";"126V00";"1999-07-01";;"Ukmergės g. 317b";"Ukmergės g. 317b";"Kavinė Šiaurinė";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6067329";"579406";"25.233030";"54.736030";"567";"317";"4"
"2164848";"A. Česnavičiaus";"010V00";"1998-02-01";;"J. Basanavičiaus g. 22/2";"";"Kavinė Mažoji arka";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6061294";"581909";"25.270190";"54.681420";"174";"22";"17"
"2192187";"Limeksas";"203K00";"1997-10-27";;"Paberžės g. prie namo Nr. 3";"Paberžės g. prie namo Nr. 3";"Kioskas Nr. 1";"mažmeninė prekyba alumi ir natūralios fermentacijos sidru kurortinio, poilsio ir turizmo sezonų metu < 8,5 proc";"";"";"";"";"";"";"";;;;;;;
"2291208";"Molinis ąsotis";"309V00";"1997-07-03";;"Naugarduko g. 32-1";"";"Užeiga Molinis ąsotis";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6060552";"581916";"25.270090";"54.674750";"364";"32";"17"
"2391699";"Želba";"342V00";"1997-07-10";;"Kirtimų g. 51a";"";"Kavinė";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6054249";"574406";"25.152080";"54.619290";"241";"51";"20"
"223276390";"Želvita";"348V00";"1997-08-01";;"Naugarduko g. 30";"";"Baras";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6060579";"581959";"25.270770";"54.674990";"364";"30";"17"
"123770139";"T. Filipovos";"208K00";"1997-11-03";;"Prie Dzūkų g. 10";"Prie Dzūkų g. 10";"Kioskas";"mažmeninė prekyba alumi ir natūralios fermentacijos sidru kurortinio, poilsio ir turizmo sezonų metu < 8,5 proc";"";"";"";"";"";"";"";;;;;;;
"124496680";"Bebirva";"073K00";"1998-07-16";;"Dariaus ir Girėno g. (transporto žiedas), Vilnius";"Dariaus ir Girėno g. (transporto žiedas), Vilnius";"Paviljonas";"mažmeninė prekyba alumi ir natūralios fermentacijos sidru kurortinio, poilsio ir turizmo sezonų metu < 8,5 proc";"";"";"";"";"";"";"";;;;;;;
"124496680";"Bebirva";"074K00";"1998-07-16";;"Pylimėlių g. 124, Vilnius";"Pylimėlių g. 124, Vilnius";"Paviljonas";"mažmeninė prekyba alumi ir natūralios fermentacijos sidru kurortinio, poilsio ir turizmo sezonų metu < 8,5 proc";"";"";"";"";"";"";"";;;;;;;
"123576262";"Nelema";"085K00";"1998-08-04";;"Justiniškių .g. 117, Vilnius";"Justiniškių .g. 117, Vilnius";"Paviljonas";"mažmeninė prekyba alumi ir natūralios fermentacijos sidru kurortinio, poilsio ir turizmo sezonų metu < 8,5 proc";"";"";"";"";"";"";"";;;;;;;
"123576262";"Nelema";"086K00";"1998-08-04";;"Vydūno g. 16a";"";"Kioskas";"mažmeninė prekyba alumi ir natūralios fermentacijos sidru kurortinio, poilsio ir turizmo sezonų metu < 8,5 proc";"";"";"";"";"";"";"";;;;;;;
"124574047";"Stasvilis";"099K00";"1998-10-16";;"S. Nėries g. 21 (prie stotelės Takas), Vilnius";"S. Nėries g. 21 (prie stotelės Takas), Vilnius";"Paviljonas";"mažmeninė prekyba alumi ir natūralios fermentacijos sidru kurortinio, poilsio ir turizmo sezonų metu < 8,5 proc";"";"";"";"";"";"";"";;;;;;;
"2294829";"Ripkausko";"049K00";"1999-07-03";;"Kriaučiūnuose prie Ripkausko namo";"Kriaučiūnuose prie Ripkausko namo";"Kioskas";"mažmeninė prekyba alumi ir natūralios fermentacijos sidru kurortinio, poilsio ir turizmo sezonų metu < 8,5 proc";"";"";"";"";"";"";"";;;;;;;
"2393505";"Soforta";"213V00";"1998-08-06";;"Olandų g. 9-2";"";"Kavinė Soforta";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6062547";"584121";"25.304850";"54.692310";"374";"9";"16"
"222610620";"Elgama";"222V00";"1998-08-14";;"Naugarduko g. 41";"";"Kavinė";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6060522";"581789";"25.268120";"54.674500";"364";"41";"17"
"123544268";"Kėgliai";"240V00";"1998-09-11";;"Verkių g. 29";"";"Baras Po Ogmia";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6064927";"583366";"25.293820";"54.713810";"607";"29";"2"
"122579622";"Forum Cinemas";"242V00";"1998-10-01";;"Savanorių pr. 7";"";"Kavinė";"mažmeninė prekyba alkoholiniais gėrimais";"";"I-VII";"00:00";"24:00:00";"";"";"";"6060913";"580969";"25.255510";"54.678150";"487";"7";"17"
"2260214";"Indauja";"245V00";"1998-09-17";;"L. Asanavičiūtės g. 20/2";"";"Baras";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";;;;;;;
"2361553";"Dajasa";"246V00";"1998-09-18";;"Justiniškių g. 62A";"";"Kavinė  Saulita";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6065324";"578636";"25.220540";"54.718140";"203";"62";"8"
"2089626";"Lavarija";"247V00";"1998-09-21";;"Sodų g. 24d";"";"Baras";"mažmeninė prekyba alkoholiniais gėrimais";"";"I-VII";"00:00";"24:00:00";"";"";"";;;;;;;
"2409176";"Olimpijos restoranas";"251V00";"1998-10-01";;"Pilies g. 16/2";"";"Kavinė Trys klevai";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6061515";"583143";"25.289390";"54.683200";"418";"16";"16"
"8138937";"Švelnusis kačiukas";"261V00";"1998-10-10";;"Gedimino pr. 14";"";"Kavinė";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6061887";"582573";"25.280650";"54.686640";"135";"14";"16"
"2358709";"Selbiga";"265V00";"1998-10-10";;"V. Maciulevičiaus g. 51";"";"Baras biliardinėje";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";;;;;;;
"2442788";"Vaivos juosta";"277V00";"1998-10-22";;"Gedimino pr. 41/Ankštoji g. 2";"";"Kavinė";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6062189";"581655";"25.266500";"54.689500";"135";"41";"17"
"1159843";"Shuangfu";"280V00";"1998-10-27";;"Vingrių g. 11-4";"";"Restoranas Hong-Kong";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6060974";"582331";"25.276650";"54.678470";"618";"11";"16"
"2408859";"Juveta";"359V00";"1997-07-25";;"Laisvės pr. 60";"";"Kavinė";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6063381";"578755";"25.221860";"54.700670";"272";"60";"9"
"2344376";"Vilniaus sigmos svetainė";"374V00";"1997-08-01";;"Kalvarijų g. 125";"";"Kavinė";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6064663";"582928";"25.286950";"54.711510";"216";"125";"2"
"2362507";"Daigera";"387V00";"1997-08-20";;"Gedimino pr. 32";"";"Baras Betmenas";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6062023";"582157";"25.274240";"54.687930";"135";"32";"17"
"2266959";"Gražinos Kešanidi";"388V00";"1997-09-01";;"Savanorių pr. 46";"";"Kavinė - baras";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6060358";"580478";"25.247750";"54.673240";"487";"46";"18"
"122261185";"Vilniaus narutis";"390V00";"1997-08-21";;"Pilies g. 24";"";"Restoranas";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6061434";"583138";"25.289290";"54.682470";"418";"24";"16"
"122261185";"Vilniaus narutis";"391V00";"1997-08-21";;"Pilies g. 24";"Pilies g. 22-20";"Kavinė viešbutyje Narutis";"mažmeninė prekyba alkoholiniais gėrimais";"";"I-VII";"00:00";"24:00:00";"";"";"";"6061434";"583138";"25.289290";"54.682470";"418";"24";"16"
"122335753";"Vilniaus kometa";"397V00";"1997-09-01";;"L. Asanavičiūtės g. 29";"";"Kavinė";"mažmeninė prekyba alkoholiniais gėrimais";"";"I-VII";"00:00";"24:00:00";"";"";"";;;;;;;
"122682533";"KEBABIUKAS";"407V00";"1997-09-01";;"Daukšos g. 5 - 8";"";"Kavinė";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";;;;;;;
"186185654";"Aksamit ir Ko";"419V00";"1997-09-01";;"Užusienio g. 44";"Vokės g. 9, Pagriai, Vilniaus r.  Pagirių g., Pagiriai, Vilniaus r., Vytauto g. 14, Keturiasdešimties Totorių k., Vilniaus r.  Pušų g. 6, Juodšiliai, Vilniaus r.";"Baras";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6055755";"579807";"25.236090";"54.632000";"576";"44";"19"
"2361477";"Genmena";"426V00";"1997-09-01";;"Sodų g. 4 - 24";"";"Alaus baras";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6060474";"582858";"25.284670";"54.673900";"509";"4";"16"
"2061324";"KTK";"429V00";"1997-09-01";;"Ukmergės g. 41";"";"Kavinė Krantinė";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";;;;;;;
"2362765";"Mintautas";"467V00";"1997-09-19";;"T. Ševčenkos g. 19";"";"Kavinė";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6060850";"581644";"25.265960";"54.677470";"534";"19";"17"
"2127761";"Kilnė";"485V00";"1997-10-15";;"Žolyno g. 6";"";"Kavinė Žolyno svetainė";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6064702";"584840";"25.316620";"54.711550";"696";"6";"13"
"2265178";"Pyragėlis";"491V00";"1997-10-07";;"Šopeno g. 10";"";"Kavinė";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";;;;;;;
"123066380";"Centrum";"143V00";"1999-07-09";;"Gedimino pr. 52 / 1, Vilnius";"Gedimino pr. 52 / 1, Vilnius";"Restoranas viešbutyje Ratonda, mini barai kambariuose Nr. 101, 201-212, 301-312, 401-409, 201-218,314-318, 105-108.";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6062172";"581603";"25.265690";"54.689350";"135";"52";"17"
"2031299";"Aukuras";"153V00";"1999-07-21";;"Pylimo g. 60";"";"Kavinė Aukuras";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6060344";"582990";"25.286680";"54.672710";"439";"60";"16"
"1031486";"Plastikon";"159V00";"1999-08-01";;"Parodų g. 1";"";"Kavinė Promenadas";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6060381";"579020";"25.225160";"54.673680";"840";"1";"11"
"2029455";"Vildiva";"119V00";"1999-07-01";;"Kalvarijų g. 23";"";"Baras Šaltukas";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6062879";"582637";"25.281930";"54.695540";"216";"23";"3"
"122112330";"V. Šocik";"162V00";"1999-08-02";;"Minsko pl. 14, Vilnius";"Minsko pl. 14, Vilnius";"Restoranas";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6057953";"584956";"25.316460";"54.650900";"344";"14";"15"
"2493541";"Vioza ir Ko";"164V00";"1999-08-02";;"Viršuliškių g. 28";"";"Kavinė - baras";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6064456";"578781";"25.222550";"54.710320";"619";"28";"9"
"121750675";"I. Bondarenko Vezepa";"515V00";"1997-10-27";;"Genių g. 13";"";"Kavinė";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6062141";"591671";"25.421790";"54.687340";"142";"13";"14"
"2420651";"Cabare";"532V00";"1997-11-04";;"Mėsinių g. 5/2";"";"Kavinė Cabare";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6060858";"582814";"25.284100";"54.677350";"359";"5";"16"
"2425266";"Femijas";"546V00";"1997-11-14";;"Liubarto g. 19-1";"Liubarto g. 19-1";"Kavinė Flamingo";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6062105";"580792";"25.253100";"54.688880";"295";"19";"6"
"2003304";"V. Obrazcovo valdymo konsultavimo";"070K00";"1999-08-06";;"Tuskulėnų g. prie prekybos centro Žalgiris";"Tuskulėnų g. prie prekybos centro ,,Žalgiris";"Kioskas";"mažmeninė prekyba alumi ir natūralios fermentacijos sidru kurortinio, poilsio ir turizmo sezonų metu < 8,5 proc";"";"";"";"";"";"";"";;;;;;;
"2340165";"Narūnėlis";"173V00";"1999-08-11";;"Eišiškių pl. 79";"";"Baras parduotuvėje";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6056427";"581159";"25.257210";"54.637820";"114";"79";"19"
"123546842";"Vilko apetitas";"174V00";"1999-08-11";;"Didžioji g. 19/2";"";"Baras";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6061079";"583003";"25.287090";"54.679310";"95";"19";"16"
"110617848";"Ucobas";"063V00";"1999-05-06";;"Vilniaus g. 47/18 - 2";"";"Restoranas Da Antonio II";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6061218";"582685";"25.282200";"54.680610";"617";"47";"16"
"124905230";"Danjugas";"179V00";"1999-08-25";;"Ateities g. 10, Vilnius";"Ateities g. 10, Vilnius";"Restoranas";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6067465";"581581";"25.266830";"54.736900";"34";"10";"1"
"2273134";"Limada";"099P00";"1999-08-19";;"Viršuliškių g. 42";"";"Parduotuvė";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6064140";"579100";"25.227410";"54.707430";"619";"42";"9"
"2365286";"Šeimos ratas";"101P00";"1999-09-01";;"Kauno g. 1A";"Kauno g. 1A";"Parduotuvė Indrė";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6060331";"582530";"25.279550";"54.672670";"231";"1";"16"
"122747486";"Bakchas";"191V00";"1999-09-07";;"Etmonų g. 6";"";"Kavinė Bix";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6060781";"583001";"25.286980";"54.676630";"118";"6";"16"
"124990768";"Festum";"196V00";"1999-09-10";;"V. Mykolaičio-Putino g. 5";"";"Kavinė Velvet";"mažmeninė prekyba alkoholiniais gėrimais";"";"I-VII";"00:00";"24:00:00";"";"";"";"6061692";"581779";"25.268290";"54.685010";"582";"5";"17"
"120639490";"Helena";"205V00";"1999-10-01";;"V. Žilėno g. 33 (rūsio patalpa)";"";"Kavinė Helena";"mažmeninė prekyba alkoholiniais gėrimais";"";"I-VII";"00:00";"24:00:00";"";"";"";"6064437";"591396";"25.418250";"54.708020";"709";"33";"14"
"2497824";"T. Stepanovos Olektis";"079K00";"1999-09-30";;"Žvirblių g. 7 , prekyvietėje";"Žvirblių g. 7, prekyvietėje";"Kioskas";"mažmeninė prekyba alumi ir natūralios fermentacijos sidru kurortinio, poilsio ir turizmo sezonų metu < 8,5 proc";"";"";"";"";"";"";"";;;;;;;
"123715317";"Rimi Lietuva";"117P00";"1999-10-24";;"Gedvydžių g. 17";"Žarijų g. 2a";"Parduotuvė Aulė";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6067461";"579774";"25.238780";"54.737160";"1135";"17";"4"
